scientificName,type,genusOrAbove,specificEpithet,parsed,parsedPartially,canonicalName,canonicalNameComplete,canonicalNameWithMarker,rankMarker
Pultenaea_dentata,DOUBTFUL,Pultenaea,dentata,True,False,Pultenaea dentata,Pultenaea dentata,Pultenaea dentata,sp.
Thymophylla_tenuiloba,DOUBTFUL,Thymophylla,tenuiloba,True,False,Thymophylla tenuiloba,Thymophylla tenuiloba,Thymophylla tenuiloba,sp.
Hypoxis_hygrometrica,DOUBTFUL,Hypoxis,hygrometrica,True,False,Hypoxis hygrometrica,Hypoxis hygrometrica,Hypoxis hygrometrica,sp.
Pseuduvaria_villosa,DOUBTFUL,Pseuduvaria,villosa,True,False,Pseuduvaria villosa,Pseuduvaria villosa,Pseuduvaria villosa,sp.
Centipeda_elatinoides,DOUBTFUL,Centipeda,elatinoides,True,False,Centipeda elatinoides,Centipeda elatinoides,Centipeda elatinoides,sp.
Callicarpa_pedunculata,DOUBTFUL,Callicarpa,pedunculata,True,False,Callicarpa pedunculata,Callicarpa pedunculata,Callicarpa pedunculata,sp.
Spermacoce_cristulata,DOUBTFUL,Spermacoce,cristulata,True,False,Spermacoce cristulata,Spermacoce cristulata,Spermacoce cristulata,sp.
Sannantha_bidwillii,DOUBTFUL,Sannantha,bidwillii,True,False,Sannantha bidwillii,Sannantha bidwillii,Sannantha bidwillii,sp.
Eriocaulon_australe,DOUBTFUL,Eriocaulon,australe,True,False,Eriocaulon australe,Eriocaulon australe,Eriocaulon australe,sp.
Panicum_simile,DOUBTFUL,Panicum,simile,True,False,Panicum simile,Panicum simile,Panicum simile,sp.
Euphorbia_laciniloba,DOUBTFUL,Euphorbia,laciniloba,True,False,Euphorbia laciniloba,Euphorbia laciniloba,Euphorbia laciniloba,sp.
Stellaria_media,DOUBTFUL,Stellaria,media,True,False,Stellaria media,Stellaria media,Stellaria media,sp.
Bossiaea_ensata,DOUBTFUL,Bossiaea,ensata,True,False,Bossiaea ensata,Bossiaea ensata,Bossiaea ensata,sp.
Peripentadenia_mearsii,DOUBTFUL,Peripentadenia,mearsii,True,False,Peripentadenia mearsii,Peripentadenia mearsii,Peripentadenia mearsii,sp.
Olearia_ramosissima,DOUBTFUL,Olearia,ramosissima,True,False,Olearia ramosissima,Olearia ramosissima,Olearia ramosissima,sp.
Senecio_nigrapicus,DOUBTFUL,Senecio,nigrapicus,True,False,Senecio nigrapicus,Senecio nigrapicus,Senecio nigrapicus,sp.
Eryngium_vesiculosum,DOUBTFUL,Eryngium,vesiculosum,True,False,Eryngium vesiculosum,Eryngium vesiculosum,Eryngium vesiculosum,sp.
Eucalyptus_paniculata,DOUBTFUL,Eucalyptus,paniculata,True,False,Eucalyptus paniculata,Eucalyptus paniculata,Eucalyptus paniculata,sp.
Desmodium_hannii,DOUBTFUL,Desmodium,hannii,True,False,Desmodium hannii,Desmodium hannii,Desmodium hannii,sp.
Phyllostachys_aurea,DOUBTFUL,Phyllostachys,aurea,True,False,Phyllostachys aurea,Phyllostachys aurea,Phyllostachys aurea,sp.
Fagraea_fagraeacea,DOUBTFUL,Fagraea,fagraeacea,True,False,Fagraea fagraeacea,Fagraea fagraeacea,Fagraea fagraeacea,sp.
Convolvulus_clementii,DOUBTFUL,Convolvulus,clementii,True,False,Convolvulus clementii,Convolvulus clementii,Convolvulus clementii,sp.
Euphorbia_atoto,DOUBTFUL,Euphorbia,atoto,True,False,Euphorbia atoto,Euphorbia atoto,Euphorbia atoto,sp.
Muehlenbeckia_rhyticarya,DOUBTFUL,Muehlenbeckia,rhyticarya,True,False,Muehlenbeckia rhyticarya,Muehlenbeckia rhyticarya,Muehlenbeckia rhyticarya,sp.
Zephyranthes_candida,DOUBTFUL,Zephyranthes,candida,True,False,Zephyranthes candida,Zephyranthes candida,Zephyranthes candida,sp.
Indigofera_elachantha,DOUBTFUL,Indigofera,elachantha,True,False,Indigofera elachantha,Indigofera elachantha,Indigofera elachantha,sp.
Hovea_heterophylla,DOUBTFUL,Hovea,heterophylla,True,False,Hovea heterophylla,Hovea heterophylla,Hovea heterophylla,sp.
Chiloscyphus_semiteres,DOUBTFUL,Chiloscyphus,semiteres,True,False,Chiloscyphus semiteres,Chiloscyphus semiteres,Chiloscyphus semiteres,sp.
Ichnocarpus_rhombifolius,DOUBTFUL,Ichnocarpus,rhombifolius,True,False,Ichnocarpus rhombifolius,Ichnocarpus rhombifolius,Ichnocarpus rhombifolius,sp.
Hibiscus_tiliaceus,DOUBTFUL,Hibiscus,tiliaceus,True,False,Hibiscus tiliaceus,Hibiscus tiliaceus,Hibiscus tiliaceus,sp.
Antidesma_bunius,DOUBTFUL,Antidesma,bunius,True,False,Antidesma bunius,Antidesma bunius,Antidesma bunius,sp.
Rhaphidophora_hayi,DOUBTFUL,Rhaphidophora,hayi,True,False,Rhaphidophora hayi,Rhaphidophora hayi,Rhaphidophora hayi,sp.
Pimelea_linifolia,DOUBTFUL,Pimelea,linifolia,True,False,Pimelea linifolia,Pimelea linifolia,Pimelea linifolia,sp.
Trianthema_compacta,DOUBTFUL,Trianthema,compacta,True,False,Trianthema compacta,Trianthema compacta,Trianthema compacta,sp.
Stephania_renifolia,DOUBTFUL,Stephania,renifolia,True,False,Stephania renifolia,Stephania renifolia,Stephania renifolia,sp.
Indigofera_polygaloides,DOUBTFUL,Indigofera,polygaloides,True,False,Indigofera polygaloides,Indigofera polygaloides,Indigofera polygaloides,sp.
Polycarpaea_involucrata,DOUBTFUL,Polycarpaea,involucrata,True,False,Polycarpaea involucrata,Polycarpaea involucrata,Polycarpaea involucrata,sp.
Grevillea_mimosoides,DOUBTFUL,Grevillea,mimosoides,True,False,Grevillea mimosoides,Grevillea mimosoides,Grevillea mimosoides,sp.
Dicliptera_armata,DOUBTFUL,Dicliptera,armata,True,False,Dicliptera armata,Dicliptera armata,Dicliptera armata,sp.
Euphorbia_dallachyana,DOUBTFUL,Euphorbia,dallachyana,True,False,Euphorbia dallachyana,Euphorbia dallachyana,Euphorbia dallachyana,sp.
Macromitrium_repandum,DOUBTFUL,Macromitrium,repandum,True,False,Macromitrium repandum,Macromitrium repandum,Macromitrium repandum,sp.
Vittadinia_cuneata,DOUBTFUL,Vittadinia,cuneata,True,False,Vittadinia cuneata,Vittadinia cuneata,Vittadinia cuneata,sp.
Bossiaea_brownii,DOUBTFUL,Bossiaea,brownii,True,False,Bossiaea brownii,Bossiaea brownii,Bossiaea brownii,sp.
Cyperus_stoloniferus,DOUBTFUL,Cyperus,stoloniferus,True,False,Cyperus stoloniferus,Cyperus stoloniferus,Cyperus stoloniferus,sp.
Acacia_tetragonophylla,DOUBTFUL,Acacia,tetragonophylla,True,False,Acacia tetragonophylla,Acacia tetragonophylla,Acacia tetragonophylla,sp.
Rorippa_palustris,DOUBTFUL,Rorippa,palustris,True,False,Rorippa palustris,Rorippa palustris,Rorippa palustris,sp.
Aponogeton_bullosus,DOUBTFUL,Aponogeton,bullosus,True,False,Aponogeton bullosus,Aponogeton bullosus,Aponogeton bullosus,sp.
Prostanthera_granitica,DOUBTFUL,Prostanthera,granitica,True,False,Prostanthera granitica,Prostanthera granitica,Prostanthera granitica,sp.
Xylomelum_scottianum,DOUBTFUL,Xylomelum,scottianum,True,False,Xylomelum scottianum,Xylomelum scottianum,Xylomelum scottianum,sp.
Eragrostis_lanicaulis,DOUBTFUL,Eragrostis,lanicaulis,True,False,Eragrostis lanicaulis,Eragrostis lanicaulis,Eragrostis lanicaulis,sp.
Lythrum_paradoxum,DOUBTFUL,Lythrum,paradoxum,True,False,Lythrum paradoxum,Lythrum paradoxum,Lythrum paradoxum,sp.
Hibiscus_trionum,DOUBTFUL,Hibiscus,trionum,True,False,Hibiscus trionum,Hibiscus trionum,Hibiscus trionum,sp.
Cryptocarya_erythroxylon,DOUBTFUL,Cryptocarya,erythroxylon,True,False,Cryptocarya erythroxylon,Cryptocarya erythroxylon,Cryptocarya erythroxylon,sp.
Philotheca_cuticularis,DOUBTFUL,Philotheca,cuticularis,True,False,Philotheca cuticularis,Philotheca cuticularis,Philotheca cuticularis,sp.
Iotasperma_sessilifolium,DOUBTFUL,Iotasperma,sessilifolium,True,False,Iotasperma sessilifolium,Iotasperma sessilifolium,Iotasperma sessilifolium,sp.
Passiflora_subpeltata,DOUBTFUL,Passiflora,subpeltata,True,False,Passiflora subpeltata,Passiflora subpeltata,Passiflora subpeltata,sp.
Palmeria_racemosa,DOUBTFUL,Palmeria,racemosa,True,False,Palmeria racemosa,Palmeria racemosa,Palmeria racemosa,sp.
Eucalyptus_populnea,DOUBTFUL,Eucalyptus,populnea,True,False,Eucalyptus populnea,Eucalyptus populnea,Eucalyptus populnea,sp.
Eucalyptus_cloeziana,DOUBTFUL,Eucalyptus,cloeziana,True,False,Eucalyptus cloeziana,Eucalyptus cloeziana,Eucalyptus cloeziana,sp.
Ficus_opposita,DOUBTFUL,Ficus,opposita,True,False,Ficus opposita,Ficus opposita,Ficus opposita,sp.
Opuntia_microdasys,DOUBTFUL,Opuntia,microdasys,True,False,Opuntia microdasys,Opuntia microdasys,Opuntia microdasys,sp.
Roldana_petasitis,DOUBTFUL,Roldana,petasitis,True,False,Roldana petasitis,Roldana petasitis,Roldana petasitis,sp.
Cuphea_carthagenensis,DOUBTFUL,Cuphea,carthagenensis,True,False,Cuphea carthagenensis,Cuphea carthagenensis,Cuphea carthagenensis,sp.
Mallotus_paniculatus,DOUBTFUL,Mallotus,paniculatus,True,False,Mallotus paniculatus,Mallotus paniculatus,Mallotus paniculatus,sp.
Ammi_majus,DOUBTFUL,Ammi,majus,True,False,Ammi majus,Ammi majus,Ammi majus,sp.
Acacia_tenuinervis,DOUBTFUL,Acacia,tenuinervis,True,False,Acacia tenuinervis,Acacia tenuinervis,Acacia tenuinervis,sp.
Auranticarpa_ilicifolia,DOUBTFUL,Auranticarpa,ilicifolia,True,False,Auranticarpa ilicifolia,Auranticarpa ilicifolia,Auranticarpa ilicifolia,sp.
Genoplesium_rufum,DOUBTFUL,Genoplesium,rufum,True,False,Genoplesium rufum,Genoplesium rufum,Genoplesium rufum,sp.
Hydrocharis_dubia,DOUBTFUL,Hydrocharis,dubia,True,False,Hydrocharis dubia,Hydrocharis dubia,Hydrocharis dubia,sp.
Auranticarpa_rhombifolia,DOUBTFUL,Auranticarpa,rhombifolia,True,False,Auranticarpa rhombifolia,Auranticarpa rhombifolia,Auranticarpa rhombifolia,sp.
Marsilea_costulifera,DOUBTFUL,Marsilea,costulifera,True,False,Marsilea costulifera,Marsilea costulifera,Marsilea costulifera,sp.
Acalypha_nemorum,DOUBTFUL,Acalypha,nemorum,True,False,Acalypha nemorum,Acalypha nemorum,Acalypha nemorum,sp.
Sprengelia_sprengelioides,DOUBTFUL,Sprengelia,sprengelioides,True,False,Sprengelia sprengelioides,Sprengelia sprengelioides,Sprengelia sprengelioides,sp.
Martynia_annua,DOUBTFUL,Martynia,annua,True,False,Martynia annua,Martynia annua,Martynia annua,sp.
Tarenna_monticola,DOUBTFUL,Tarenna,monticola,True,False,Tarenna monticola,Tarenna monticola,Tarenna monticola,sp.
Scorpiurium_cucullatum,DOUBTFUL,Scorpiurium,cucullatum,True,False,Scorpiurium cucullatum,Scorpiurium cucullatum,Scorpiurium cucullatum,sp.
Eucalyptus_argophloia,DOUBTFUL,Eucalyptus,argophloia,True,False,Eucalyptus argophloia,Eucalyptus argophloia,Eucalyptus argophloia,sp.
Oberonia_titania,DOUBTFUL,Oberonia,titania,True,False,Oberonia titania,Oberonia titania,Oberonia titania,sp.
Casearia_costulata,DOUBTFUL,Casearia,costulata,True,False,Casearia costulata,Casearia costulata,Casearia costulata,sp.
Heteroscyphus_argutus,DOUBTFUL,Heteroscyphus,argutus,True,False,Heteroscyphus argutus,Heteroscyphus argutus,Heteroscyphus argutus,sp.
Maniltoa_lenticellata,DOUBTFUL,Maniltoa,lenticellata,True,False,Maniltoa lenticellata,Maniltoa lenticellata,Maniltoa lenticellata,sp.
Pseudoweinmannia_lachnocarpa,DOUBTFUL,Pseudoweinmannia,lachnocarpa,True,False,Pseudoweinmannia lachnocarpa,Pseudoweinmannia lachnocarpa,Pseudoweinmannia lachnocarpa,sp.
Chenopodium_erosum,DOUBTFUL,Chenopodium,erosum,True,False,Chenopodium erosum,Chenopodium erosum,Chenopodium erosum,sp.
Mollugo_pentaphylla,DOUBTFUL,Mollugo,pentaphylla,True,False,Mollugo pentaphylla,Mollugo pentaphylla,Mollugo pentaphylla,sp.
Eucalyptus_williamsiana,DOUBTFUL,Eucalyptus,williamsiana,True,False,Eucalyptus williamsiana,Eucalyptus williamsiana,Eucalyptus williamsiana,sp.
Acacia_grandifolia,DOUBTFUL,Acacia,grandifolia,True,False,Acacia grandifolia,Acacia grandifolia,Acacia grandifolia,sp.
Stuartina_muelleri,DOUBTFUL,Stuartina,muelleri,True,False,Stuartina muelleri,Stuartina muelleri,Stuartina muelleri,sp.
Ipomoea_aquatica,DOUBTFUL,Ipomoea,aquatica,True,False,Ipomoea aquatica,Ipomoea aquatica,Ipomoea aquatica,sp.
Sorghum_leiocladum,DOUBTFUL,Sorghum,leiocladum,True,False,Sorghum leiocladum,Sorghum leiocladum,Sorghum leiocladum,sp.
Camptochaete_deflexa,DOUBTFUL,Camptochaete,deflexa,True,False,Camptochaete deflexa,Camptochaete deflexa,Camptochaete deflexa,sp.
Durabaculum_nindii,DOUBTFUL,Durabaculum,nindii,True,False,Durabaculum nindii,Durabaculum nindii,Durabaculum nindii,sp.
Cryptandra_speciosa,DOUBTFUL,Cryptandra,speciosa,True,False,Cryptandra speciosa,Cryptandra speciosa,Cryptandra speciosa,sp.
Abutilon_subviscosum,DOUBTFUL,Abutilon,subviscosum,True,False,Abutilon subviscosum,Abutilon subviscosum,Abutilon subviscosum,sp.
Dinebra_ligulata,DOUBTFUL,Dinebra,ligulata,True,False,Dinebra ligulata,Dinebra ligulata,Dinebra ligulata,sp.
Chenopodium_murale,DOUBTFUL,Chenopodium,murale,True,False,Chenopodium murale,Chenopodium murale,Chenopodium murale,sp.
Niemeyera_prunifera,DOUBTFUL,Niemeyera,prunifera,True,False,Niemeyera prunifera,Niemeyera prunifera,Niemeyera prunifera,sp.
Marsilea_mutica,DOUBTFUL,Marsilea,mutica,True,False,Marsilea mutica,Marsilea mutica,Marsilea mutica,sp.
Hovea_acutifolia,DOUBTFUL,Hovea,acutifolia,True,False,Hovea acutifolia,Hovea acutifolia,Hovea acutifolia,sp.
Omegandra_kanisii,DOUBTFUL,Omegandra,kanisii,True,False,Omegandra kanisii,Omegandra kanisii,Omegandra kanisii,sp.
Cissus_reniformis,DOUBTFUL,Cissus,reniformis,True,False,Cissus reniformis,Cissus reniformis,Cissus reniformis,sp.
Dipteracanthus_bracteatus,DOUBTFUL,Dipteracanthus,bracteatus,True,False,Dipteracanthus bracteatus,Dipteracanthus bracteatus,Dipteracanthus bracteatus,sp.
Cymodocea_serrulata,DOUBTFUL,Cymodocea,serrulata,True,False,Cymodocea serrulata,Cymodocea serrulata,Cymodocea serrulata,sp.
Eriochloa_procera,DOUBTFUL,Eriochloa,procera,True,False,Eriochloa procera,Eriochloa procera,Eriochloa procera,sp.
Lindera_queenslandica,DOUBTFUL,Lindera,queenslandica,True,False,Lindera queenslandica,Lindera queenslandica,Lindera queenslandica,sp.
Eriostemon_australasius,DOUBTFUL,Eriostemon,australasius,True,False,Eriostemon australasius,Eriostemon australasius,Eriostemon australasius,sp.
Barringtonia_calyptrata,DOUBTFUL,Barringtonia,calyptrata,True,False,Barringtonia calyptrata,Barringtonia calyptrata,Barringtonia calyptrata,sp.
Fimbristylis_subaristata,DOUBTFUL,Fimbristylis,subaristata,True,False,Fimbristylis subaristata,Fimbristylis subaristata,Fimbristylis subaristata,sp.
Actephila_traceyi,DOUBTFUL,Actephila,traceyi,True,False,Actephila traceyi,Actephila traceyi,Actephila traceyi,sp.
Gossia_lucida,DOUBTFUL,Gossia,lucida,True,False,Gossia lucida,Gossia lucida,Gossia lucida,sp.
Corymbia_ferruginea,DOUBTFUL,Corymbia,ferruginea,True,False,Corymbia ferruginea,Corymbia ferruginea,Corymbia ferruginea,sp.
Cleome_oxalidea,DOUBTFUL,Cleome,oxalidea,True,False,Cleome oxalidea,Cleome oxalidea,Cleome oxalidea,sp.
Phytolacca_octandra,DOUBTFUL,Phytolacca,octandra,True,False,Phytolacca octandra,Phytolacca octandra,Phytolacca octandra,sp.
Camptacra_gracilis,DOUBTFUL,Camptacra,gracilis,True,False,Camptacra gracilis,Camptacra gracilis,Camptacra gracilis,sp.
Grevillea_acerata,DOUBTFUL,Grevillea,acerata,True,False,Grevillea acerata,Grevillea acerata,Grevillea acerata,sp.
Colocasia_esculenta,DOUBTFUL,Colocasia,esculenta,True,False,Colocasia esculenta,Colocasia esculenta,Colocasia esculenta,sp.
Eleocharis_atropurpurea,DOUBTFUL,Eleocharis,atropurpurea,True,False,Eleocharis atropurpurea,Eleocharis atropurpurea,Eleocharis atropurpurea,sp.
Bazzania_accreta,DOUBTFUL,Bazzania,accreta,True,False,Bazzania accreta,Bazzania accreta,Bazzania accreta,sp.
Paspalidium_basicladum,DOUBTFUL,Paspalidium,basicladum,True,False,Paspalidium basicladum,Paspalidium basicladum,Paspalidium basicladum,sp.
Corchorus_aestuans,DOUBTFUL,Corchorus,aestuans,True,False,Corchorus aestuans,Corchorus aestuans,Corchorus aestuans,sp.
Pterostylis_curta,DOUBTFUL,Pterostylis,curta,True,False,Pterostylis curta,Pterostylis curta,Pterostylis curta,sp.
Sisyrinchium_iridifolium,DOUBTFUL,Sisyrinchium,iridifolium,True,False,Sisyrinchium iridifolium,Sisyrinchium iridifolium,Sisyrinchium iridifolium,sp.
Arabidella_nasturtium,DOUBTFUL,Arabidella,nasturtium,True,False,Arabidella nasturtium,Arabidella nasturtium,Arabidella nasturtium,sp.
Swainsona_burkei,DOUBTFUL,Swainsona,burkei,True,False,Swainsona burkei,Swainsona burkei,Swainsona burkei,sp.
Bulbostylis_pyriformis,DOUBTFUL,Bulbostylis,pyriformis,True,False,Bulbostylis pyriformis,Bulbostylis pyriformis,Bulbostylis pyriformis,sp.
Mammea_touriga,DOUBTFUL,Mammea,touriga,True,False,Mammea touriga,Mammea touriga,Mammea touriga,sp.
Gunniopsis_quadrifida,DOUBTFUL,Gunniopsis,quadrifida,True,False,Gunniopsis quadrifida,Gunniopsis quadrifida,Gunniopsis quadrifida,sp.
Pandanus_zea,DOUBTFUL,Pandanus,zea,True,False,Pandanus zea,Pandanus zea,Pandanus zea,sp.
Arthropodium_minus,DOUBTFUL,Arthropodium,minus,True,False,Arthropodium minus,Arthropodium minus,Arthropodium minus,sp.
Asparagus_racemosus,DOUBTFUL,Asparagus,racemosus,True,False,Asparagus racemosus,Asparagus racemosus,Asparagus racemosus,sp.
Sida_acuta,DOUBTFUL,Sida,acuta,True,False,Sida acuta,Sida acuta,Sida acuta,sp.
Solanum_cookii,DOUBTFUL,Solanum,cookii,True,False,Solanum cookii,Solanum cookii,Solanum cookii,sp.
Pseuduvaria_hylandii,DOUBTFUL,Pseuduvaria,hylandii,True,False,Pseuduvaria hylandii,Pseuduvaria hylandii,Pseuduvaria hylandii,sp.
Asparagus_asparagoides,DOUBTFUL,Asparagus,asparagoides,True,False,Asparagus asparagoides,Asparagus asparagoides,Asparagus asparagoides,sp.
Elatine_gratioloides,DOUBTFUL,Elatine,gratioloides,True,False,Elatine gratioloides,Elatine gratioloides,Elatine gratioloides,sp.
Stylidium_ecorne,DOUBTFUL,Stylidium,ecorne,True,False,Stylidium ecorne,Stylidium ecorne,Stylidium ecorne,sp.
Boronia_occidentalis,DOUBTFUL,Boronia,occidentalis,True,False,Boronia occidentalis,Boronia occidentalis,Boronia occidentalis,sp.
Citrullus_lanatus,DOUBTFUL,Citrullus,lanatus,True,False,Citrullus lanatus,Citrullus lanatus,Citrullus lanatus,sp.
Corybas_hispidus,DOUBTFUL,Corybas,hispidus,True,False,Corybas hispidus,Corybas hispidus,Corybas hispidus,sp.
Fissidens_holstii,DOUBTFUL,Fissidens,holstii,True,False,Fissidens holstii,Fissidens holstii,Fissidens holstii,sp.
Pleioluma_singuliflora,DOUBTFUL,Pleioluma,singuliflora,True,False,Pleioluma singuliflora,Pleioluma singuliflora,Pleioluma singuliflora,sp.
Fimbristylis_velata,DOUBTFUL,Fimbristylis,velata,True,False,Fimbristylis velata,Fimbristylis velata,Fimbristylis velata,sp.
Ailanthus_altissima,DOUBTFUL,Ailanthus,altissima,True,False,Ailanthus altissima,Ailanthus altissima,Ailanthus altissima,sp.
Melodorum_topazensis,DOUBTFUL,Melodorum,topazensis,True,False,Melodorum topazensis,Melodorum topazensis,Melodorum topazensis,sp.
Hardenbergia_violacea,DOUBTFUL,Hardenbergia,violacea,True,False,Hardenbergia violacea,Hardenbergia violacea,Hardenbergia violacea,sp.
Clerodendrum_longiflorum,DOUBTFUL,Clerodendrum,longiflorum,True,False,Clerodendrum longiflorum,Clerodendrum longiflorum,Clerodendrum longiflorum,sp.
Senna_occidentalis,DOUBTFUL,Senna,occidentalis,True,False,Senna occidentalis,Senna occidentalis,Senna occidentalis,sp.
Pteris_vittata,DOUBTFUL,Pteris,vittata,True,False,Pteris vittata,Pteris vittata,Pteris vittata,sp.
Mallotus_megadontus,DOUBTFUL,Mallotus,megadontus,True,False,Mallotus megadontus,Mallotus megadontus,Mallotus megadontus,sp.
Cyanthillium_cinereum,DOUBTFUL,Cyanthillium,cinereum,True,False,Cyanthillium cinereum,Cyanthillium cinereum,Cyanthillium cinereum,sp.
Canavalia_cathartica,DOUBTFUL,Canavalia,cathartica,True,False,Canavalia cathartica,Canavalia cathartica,Canavalia cathartica,sp.
Acacia_cincinnata,DOUBTFUL,Acacia,cincinnata,True,False,Acacia cincinnata,Acacia cincinnata,Acacia cincinnata,sp.
Carrichtera_annua,DOUBTFUL,Carrichtera,annua,True,False,Carrichtera annua,Carrichtera annua,Carrichtera annua,sp.
Eriocaulon_depressum,DOUBTFUL,Eriocaulon,depressum,True,False,Eriocaulon depressum,Eriocaulon depressum,Eriocaulon depressum,sp.
Annona_glabra,DOUBTFUL,Annona,glabra,True,False,Annona glabra,Annona glabra,Annona glabra,sp.
Isotoma_gulliveri,DOUBTFUL,Isotoma,gulliveri,True,False,Isotoma gulliveri,Isotoma gulliveri,Isotoma gulliveri,sp.
Polyalthia_hispida,DOUBTFUL,Polyalthia,hispida,True,False,Polyalthia hispida,Polyalthia hispida,Polyalthia hispida,sp.
Artanema_fimbriatum,DOUBTFUL,Artanema,fimbriatum,True,False,Artanema fimbriatum,Artanema fimbriatum,Artanema fimbriatum,sp.
Ectrosia_scabrida,DOUBTFUL,Ectrosia,scabrida,True,False,Ectrosia scabrida,Ectrosia scabrida,Ectrosia scabrida,sp.
Schizachyrium_microstachyum,DOUBTFUL,Schizachyrium,microstachyum,True,False,Schizachyrium microstachyum,Schizachyrium microstachyum,Schizachyrium microstachyum,sp.
Angophora_woodsiana,DOUBTFUL,Angophora,woodsiana,True,False,Angophora woodsiana,Angophora woodsiana,Angophora woodsiana,sp.
Boronia_microphylla,DOUBTFUL,Boronia,microphylla,True,False,Boronia microphylla,Boronia microphylla,Boronia microphylla,sp.
Karrabina_benthamiana,DOUBTFUL,Karrabina,benthamiana,True,False,Karrabina benthamiana,Karrabina benthamiana,Karrabina benthamiana,sp.
Diplachne_fusca,DOUBTFUL,Diplachne,fusca,True,False,Diplachne fusca,Diplachne fusca,Diplachne fusca,sp.
Eucamptodon_scalarirete,DOUBTFUL,Eucamptodon,scalarirete,True,False,Eucamptodon scalarirete,Eucamptodon scalarirete,Eucamptodon scalarirete,sp.
Sclerolaena_longicuspis,DOUBTFUL,Sclerolaena,longicuspis,True,False,Sclerolaena longicuspis,Sclerolaena longicuspis,Sclerolaena longicuspis,sp.
Parsonsia_brisbanensis,DOUBTFUL,Parsonsia,brisbanensis,True,False,Parsonsia brisbanensis,Parsonsia brisbanensis,Parsonsia brisbanensis,sp.
Galenia_pubescens,DOUBTFUL,Galenia,pubescens,True,False,Galenia pubescens,Galenia pubescens,Galenia pubescens,sp.
Senecio_brigalowensis,DOUBTFUL,Senecio,brigalowensis,True,False,Senecio brigalowensis,Senecio brigalowensis,Senecio brigalowensis,sp.
Frullania_ericoides,DOUBTFUL,Frullania,ericoides,True,False,Frullania ericoides,Frullania ericoides,Frullania ericoides,sp.
Calceolaria_tripartita,DOUBTFUL,Calceolaria,tripartita,True,False,Calceolaria tripartita,Calceolaria tripartita,Calceolaria tripartita,sp.
