TAXON,COMMON_NAME,SPECIES_2022,SPECIES_LUTO,MODELLED,SPECIES_TYPE,IUCN_GLOBAL_STATUS,AUS_GOV_THREAT_STATUS
Plants,,,Austromyrtus_glabra,Yes,,,
Plants,,,Elaeocarpus_arnhemicus,Yes,,,
Plants,,,Acacia_faucium,Yes,,,
Plants,,,Cenchrus_biflorus,Yes,,,
Plants,,,Dipodium_elegantulum,Yes,,,
Plants,,,Olearia_macdonnellensis,Yes,,,
Plants,,,Notelaea_lloydii,Yes,,,
Plants,,,Scleria_sumatrensis,Yes,,,
Plants,,,Celtis_timorensis,Yes,,,
Plants,,,Elaeocarpus_eumundi,Yes,,,
Plants,,,Calochilus_grandiflorus,Yes,,,
Plants,,,Triodia_burbidgeana,Yes,,,
Plants,,,Thrixspermum_platystachys,Yes,,,
Plants,,,Solanum_betaceum,Yes,,,
Plants,,,Sorghum_halepense,Yes,,,
Plants,,,Nicotiana_occidentalis,Yes,,,
Plants,,,Taeniophyllum_muelleri,Yes,,,
Plants,,,Oenothera_glazioviana,Yes,,,
Plants,,,Melaleuca_densispicata,Yes,,,
Plants,,,Cajanus_cajan,Yes,,,
Plants,,,Hakea_actites,Yes,,,
Plants,,,Randia_moorei,Yes,,,
Plants,,,Cyperus_subulatus,Yes,,,
Plants,,,Alchornea_thozetiana,Yes,,,
Plants,,,Crotalaria_eremaea,Yes,,,
Plants,,,Sporobolus_creber,Yes,,,
Plants,,,Plectranthus_graveolens,Yes,,,
Plants,,,Ludwigia_repens,Yes,,,
Plants,,,Scleria_tricuspidata,Yes,,,
Plants,,,Smilax_glyciphylla,Yes,,,
Plants,,,Gossypium_australe,Yes,,,
Plants,,,Eriachne_glauca,Yes,,,
Plants,,,Eucalyptus_acroleuca,Yes,,,
Plants,,,Acacia_monticola,Yes,,,
Plants,,,Atriplex_elachophylla,Yes,,,
Plants,,,Logania_albiflora,Yes,,,
Plants,,,Planchonella_eerwah,Yes,,,
Plants,,,Abelmoschus_manihot,Yes,,,
Plants,,,Rytidosperma_pallidum,Yes,,,
Plants,,,Petalostigma_triloculare,Yes,,,
Plants,,,Acetosa_vesicaria,Yes,,,
Plants,,,Beilschmiedia_bancroftii,Yes,,,
Plants,,,Zanthoxylum_nitidum,Yes,,,
Plants,,,Vallisneria_caulescens,Yes,,,
Plants,,,Callipteris_prolifera,Yes,,,
Plants,,,Acacia_meiosperma,Yes,,,
Plants,,,Bruguiera_sexangula,Yes,,,
Plants,,,Sarcochilus_eriochilus,Yes,,,
Plants,,,Lobularia_maritima,Yes,,,
Plants,,,Bertya_pinifolia,Yes,,,
Plants,,,Eurhynchium_asperipes,Yes,,,
Plants,,,Ristantia_gouldii,Yes,,,
Plants,,,Euphorbia_petala,Yes,,,
Plants,,,Goodenia_subauriculata,Yes,,,
Plants,,,Macropteranthes_leichhardtii,Yes,,,
Plants,,,Plectorrhiza_brevilabris,Yes,,,
Plants,,,Quintinia_quatrefagesii,Yes,,,
Plants,,,Goodenia_armstrongiana,Yes,,,
Plants,,,Eragrostis_trichophora,Yes,,,
Plants,,,Amyema_quandang,Yes,,,
Plants,,,Heliotropium_conocarpum,Yes,,,
Plants,,,Sesbania_chippendalei,Yes,,,
Plants,,,Pyrrosia_confluens,Yes,,,
Plants,,,Acronychia_chooreechillum,Yes,,,
Plants,,,Didymoglossum_mindorense,Yes,,,
Plants,,,Eremophila_bowmanii,Yes,,,
Plants,,,Lindsaea_ensifolia,Yes,,,
Plants,,,Orites_fragrans,Yes,,,
Plants,,,Nitella_pseudoflabellata,Yes,,,
Plants,,,Lysimachia_ovalis,Yes,,,
Plants,,,Gmelina_arborea,Yes,,,
Plants,,,Macromitrium_brevicaule,Yes,,,
Plants,,,Cyperus_laevigatus,Yes,,,
Plants,,,Flindersia_laevicarpa,Yes,,,
Plants,,,Nymphoides_indica,Yes,,,
Plants,,,Rhagodia_parabolica,Yes,,,
Plants,,,Cryptostegia_madagascariensis,Yes,,,
Plants,,,Tephrosia_phaeosperma,Yes,,,
Plants,,,Chionachne_cyathopoda,Yes,,,
Plants,,,Lagenophora_stipitata,Yes,,,
Plants,,,Eucalyptus_bakeri,Yes,,,
Plants,,,Bulbophyllum_radicans,Yes,,,
Plants,,,Syrrhopodon_aristifolius,Yes,,,
Plants,,,Bridelia_exaltata,Yes,,,
Plants,,,Euroschinus_falcatus,Yes,,,
Plants,,,Thelymitra_longiloba,Yes,,,
Plants,,,Dendrobium_gracilicaule,Yes,,,
Plants,,,Plantago_cunninghamii,Yes,,,
Plants,,,Cissus_antarctica,Yes,,,
Plants,,,Cenchrus_purpureus,Yes,,,
Plants,,,Senna_surattensis,Yes,,,
Plants,,,Aglaia_spectabilis,Yes,,,
Plants,,,Owenia_cepiodora,Yes,,,
Plants,,,Cassytha_filiformis,Yes,,,
Plants,,,Xanthophyllum_octandrum,Yes,,,
Plants,,,Goodenia_ovata,Yes,,,
Plants,,,Crinum_uniflorum,Yes,,,
Plants,,,Crypsinus_simplicissimus,Yes,,,
Plants,,,Philotheca_conduplicata,Yes,,,
Plants,,,Phebalium_distans,Yes,,,
Plants,,,Cucumis_myriocarpus,Yes,,,
Plants,,,Daviesia_umbellulata,Yes,,,
Plants,,,Timonius_timon,Yes,,,
Plants,,,Jatropha_curcas,Yes,,,
Plants,,,Eucalyptus_prava,Yes,,,
Plants,,,Lipocarpha_microcephala,Yes,,,
Plants,,,Blechnum_patersonii,Yes,,,
Plants,,,Eucalyptus_melanophloia,Yes,,,
Plants,,,Polygala_dependens,Yes,,,
Plants,,,Vandenboschia_johnstonensis,Yes,,,
Plants,,,Leptospermum_madidum,Yes,,,
Plants,,,Petermannia_cirrosa,Yes,,,
Plants,,,Juncus_effusus,Yes,,,
Plants,,,Burchardia_umbellata,Yes,,,
Plants,,,Calandrinia_quadrivalvis,Yes,,,
Plants,,,Doryopteris_concolor,Yes,,,
Plants,,,Desmodium_filiforme,Yes,,,
Plants,,,Ulex_europaeus,Yes,,,
Plants,,,Syzygium_francisii,Yes,,,
Plants,,,Prostanthera_saxicola,Yes,,,
Plants,,,Aristida_burraensis,Yes,,,
Plants,,,Silene_vulgaris,Yes,,,
Plants,,,Davidsonia_johnsonii,Yes,,,
Plants,,,Potamogeton_crispus,Yes,,,
Plants,,,Vachellia_karroo,Yes,,,
Plants,,,Cyperus_albostriatus,Yes,,,
Plants,,,Byblis_liniflora,Yes,,,
Plants,,,Pultenaea_microphylla,Yes,,,
Plants,,,Habenaria_praecox,Yes,,,
Plants,,,Oplismenus_aemulus,Yes,,,
Plants,,,Eremophila_divaricata,Yes,,,
Plants,,,Peperomia_enervis,Yes,,,
Plants,,,Bulbophyllum_weinthalii,Yes,,,
Plants,,,Syzygium_angophoroides,Yes,,,
Plants,,,Sarcochilus_hartmannii,Yes,,,
Plants,,,Heliotropium_ramulipatens,Yes,,,
Plants,,,Herbertus_oldfieldianus,Yes,,,
Plants,,,Patersonia_sericea,Yes,,,
Plants,,,Pavetta_rupicola,Yes,,,
Plants,,,Ptilotus_calostachyus,Yes,,,
Plants,,,Persicaria_praetermissa,Yes,,,
Plants,,,Cheilanthes_sieberi,Yes,,,
Plants,,,Corymbia_novoguinensis,Yes,,,
Plants,,,Micromelum_minutum,Yes,,,
Plants,,,Tibouchina_urvilleana,Yes,,,
Plants,,,Abutilon_indicum,Yes,,,
Plants,,,Polyosma_alangiacea,Yes,,,
Plants,,,Iseilema_macratherum,Yes,,,
Plants,,,Caesia_setifera,Yes,,,
Plants,,,Tylophora_flexuosa,Yes,,,
Plants,,,Dysphania_platycarpa,Yes,,,
Plants,,,Acacia_nesophila,Yes,,,
Plants,,,Conyza_canadensis,Yes,,,
Plants,,,Tylophora_erecta,Yes,,,
Plants,,,Lindsaea_obtusa,Yes,,,
Plants,,,Toechima_monticola,Yes,,,
Plants,,,Quintinia_verdonii,Yes,,,
Plants,,,Bouchardatia_neurococca,Yes,,,
Plants,,,Hibbertia_elata,Yes,,,
Plants,,,Phyla_canescens,Yes,,,
Plants,,,Lindsaea_incisa,Yes,,,
Plants,,,Eriocaulon_willdenovianum,Yes,,,
Plants,,,Hovea_parvicalyx,Yes,,,
Plants,,,Cynanchum_floribundum,Yes,,,
Plants,,,Pycnosorus_thompsonianus,Yes,,,
Plants,,,Callistemon_pearsonii,Yes,,,
Plants,,,Marsdenia_microlepis,Yes,,,
Plants,,,Dalbergia_candenatensis,Yes,,,
Plants,,,Dentella_minutissima,Yes,,,
Plants,,,Reseda_luteola,Yes,,,
Plants,,,Stylidium_paniculatum,Yes,,,
Plants,,,Glycine_tomentella,Yes,,,
Plants,,,Lysiana_filifolia,Yes,,,
Plants,,,Lobelia_leucotos,Yes,,,
Plants,,,Osbornia_octodonta,Yes,,,
Plants,,,Isotoma_fluviatilis,Yes,,,
Plants,,,Carex_breviculmis,Yes,,,
Plants,,,Marsdenia_viridiflora,Yes,,,
Plants,,,Myriophyllum_striatum,Yes,,,
Plants,,,Tephrosia_macrocarpa,Yes,,,
Plants,,,Pterostylis_nutans,Yes,,,
Plants,,,Lepidosperma_gunnii,Yes,,,
Plants,,,Apostasia_wallichii,Yes,,,
Plants,,,Boronia_repanda,Yes,,,
Plants,,,Plectranthus_dumicola,Yes,,,
Plants,,,Amyema_quaternifolia,Yes,,,
Plants,,,Dactylis_glomerata,Yes,,,
Plants,,,Eriachne_rara,Yes,,,
Plants,,,Bulbophyllum_gadgarrense,Yes,,,
Plants,,,Uraria_picta,Yes,,,
Plants,,,Digitaria_hystrichoides,Yes,,,
Plants,,,Fimbristylis_phaeoleuca,Yes,,,
Plants,,,Rosulabryum_albolimbatum,Yes,,,
Plants,,,Zornia_ramosa,Yes,,,
Plants,,,Banksia_serrata,Yes,,,
Plants,,,Phyllanthus_brassii,Yes,,,
Plants,,,Spermacoce_omissa,Yes,,,
Plants,,,Aptenia_cordifolia,Yes,,,
Plants,,,Telaranea_centipes,Yes,,,
Plants,,,Disphyma_crassifolium,Yes,,,
Plants,,,Eleocharis_plana,Yes,,,
Plants,,,Celtis_australiensis,Yes,,,
Plants,,,Schizomeria_whitei,Yes,,,
Plants,,,Calophyllum_bicolor,Yes,,,
Plants,,,Polygala_difficilis,Yes,,,
Plants,,,Endiandra_jonesii,Yes,,,
Plants,,,Sloanea_australis,Yes,,,
Plants,,,Cyperus_portae-tartari,Yes,,,
Plants,,,Gossia_acmenoides,Yes,,,
Plants,,,Cyperus_kyllingia,Yes,,,
Plants,,,Goodenia_pilosa,Yes,,,
Plants,,,Phaius_pictus,Yes,,,
Plants,,,Eucalyptus_radiata,Yes,,,
Plants,,,Grastidium_baileyi,Yes,,,
Plants,,,Acacia_murrayana,Yes,,,
Plants,,,Elaeocarpus_angustifolius,Yes,,,
Plants,,,Astrotricha_cordata,Yes,,,
Plants,,,Utricularia_lasiocaulis,Yes,,,
Plants,,,Cyperus_sculptus,Yes,,,
Plants,,,Eucalyptus_punctata,Yes,,,
Plants,,,Gunnessia_pepo,Yes,,,
Plants,,,Mitrasacme_laricifolia,Yes,,,
Plants,,,Pittosporum_rubiginosum,Yes,,,
Plants,,,Brachyscome_ciliaris,Yes,,,
Plants,,,Commelina_agrostophylla,Yes,,,
Plants,,,Triodia_brizoides,Yes,,,
Plants,,,Woollsia_pungens,Yes,,,
Plants,,,Parsonsia_grayana,Yes,,,
Plants,,,Actites_megalocarpus,Yes,,,
Plants,,,Gnaphalium_polycaulon,Yes,,,
Plants,,,Olax_imbricata,Yes,,,
Plants,,,Ficus_platypoda,Yes,,,
Plants,,,Schenkia_australis,Yes,,,
Plants,,,Ocimum_basilicum,Yes,,,
Plants,,,Banksia_integrifolia,Yes,,,
Plants,,,Maireana_luehmannii,Yes,,,
Plants,,,Aristida_caput-medusae,Yes,,,
Plants,,,Citrus_australasica,Yes,,,
Plants,,,Monococcus_echinophorus,Yes,,,
Plants,,,Eucalyptus_victrix,Yes,,,
Plants,,,Bazzania_subtilis,Yes,,,
Plants,,,Eryngium_paludosum,Yes,,,
Plants,,,Aglaia_tomentosa,Yes,,,
Plants,,,Cleidion_javanicum,Yes,,,
Plants,,,Hibbertia_sericea,Yes,,,
Plants,,,Hernandia_bivalvis,Yes,,,
Plants,,,Sarga_angustum,Yes,,,
Plants,,,Verbena_rigida,Yes,,,
Plants,,,Parsonsia_longipetiolata,Yes,,,
Plants,,,Crotalaria_ramosissima,Yes,,,
Plants,,,Hymenophyllum_australe,Yes,,,
Plants,,,Pittosporum_spinescens,Yes,,,
Plants,,,Pultenaea_linophylla,Yes,,,
Plants,,,Ligustrum_australianum,Yes,,,
Plants,,,Medicago_arabica,Yes,,,
Plants,,,Diospyros_hemicycloides,Yes,,,
Plants,,,Pultenaea_paleacea,Yes,,,
Plants,,,Leontodon_rhagadioloides,Yes,,,
Plants,,,Brachyscome_stuartii,Yes,,,
Plants,,,Astonia_australiensis,Yes,,,
Plants,,,Erodium_cicutarium,Yes,,,
Plants,,,Eucalyptus_decorticans,Yes,,,
Plants,,,Zieria_insularis,Yes,,,
Plants,,,Denhamia_celastroides,Yes,,,
Plants,,,Lysiana_exocarpi,Yes,,,
Plants,,,Dichapetalum_papuanum,Yes,,,
Plants,,,Jacksonia_stackhousei,Yes,,,
Plants,,,Stylidium_eriorhizum,Yes,,,
Plants,,,Mitrasacme_oasena,Yes,,,
Plants,,,Cenchrus_brevisetosus,Yes,,,
Plants,,,Fissidens_oblongifolius,Yes,,,
Plants,,,Pseudoweinmannia_apetala,Yes,,,
Plants,,,Acacia_pendula,Yes,,,
Plants,,,Cassinia_lepschii,Yes,,,
Plants,,,Elatostema_stipitatum,Yes,,,
Plants,,,Eucalyptus_siderophloia,Yes,,,
Plants,,,Lagurus_ovatus,Yes,,,
Plants,,,Aeschynomene_falcata,Yes,,,
Plants,,,Anredera_cordifolia,Yes,,,
Plants,,,Zygochloa_paradoxa,Yes,,,
Plants,,,Poranthera_coerulea,Yes,,,
Plants,,,Senecio_runcinifolius,Yes,,,
Plants,,,Ichnanthus_pallens,Yes,,,
Plants,,,Pyrrosia_rupestris,Yes,,,
Plants,,,Urochloa_foliosa,Yes,,,
Plants,,,Cyperus_bulbosus,Yes,,,
Plants,,,Garnotia_stricta,Yes,,,
Plants,,,Schizaea_bifida,Yes,,,
Plants,,,Commelina_benghalensis,Yes,,,
Plants,,,Cyperus_conicus,Yes,,,
Plants,,,Abrodictyum_brassii,Yes,,,
Plants,,,Hymenophyllum_subdimidiatum,Yes,,,
Plants,,,Caldesia_acanthocarpa,Yes,,,
Plants,,,Scaevola_taccada,Yes,,,
Plants,,,Frullania_pentapleura,Yes,,,
Plants,,,Mastigolejeunea_indica,Yes,,,
Plants,,,Bergia_diacheiron,Yes,,,
Plants,,,Parsonsia_bartlensis,Yes,,,
Plants,,,Labichea_rupestris,Yes,,,
Plants,,,Poa_labillardierei,Yes,,,
Plants,,,Calocephalus_knappii,Yes,,,
Plants,,,Arthragrostis_aristispicula,Yes,,,
Plants,,,Orthosiphon_aristatus,Yes,,,
Plants,,,Lindsaea_microphylla,Yes,,,
Plants,,,Tephrosia_leptoclada,Yes,,,
Plants,,,Westringia_rupicola,Yes,,,
Plants,,,Pterostylis_reflexa,Yes,,,
Plants,,,Dendrobium_agrostophyllum,Yes,,,
Plants,,,Goodenia_hirsuta,Yes,,,
Plants,,,Urochloa_atrisola,Yes,,,
Plants,,,Calandrinia_gracilis,Yes,,,
Plants,,,Maireana_spongiocarpa,Yes,,,
Plants,,,Artocarpus_heterophyllus,Yes,,,
Plants,,,Eriocaulon_pygmaeum,Yes,,,
Plants,,,Echinochloa_dietrichiana,Yes,,,
Plants,,,Cheilolejeunea_mimosa,Yes,,,
Plants,,,Randia_audasii,Yes,,,
Plants,,,Zygophyllum_prismatothecum,Yes,,,
Plants,,,Lenwebbia_prominens,Yes,,,
Plants,,,Triunia_youngiana,Yes,,,
Plants,,,Macrozamia_lomandroides,Yes,,,
Plants,,,Decaisnina_brittenii,Yes,,,
Plants,,,Waitzia_acuminata,Yes,,,
Plants,,,Caladenia_catenata,Yes,,,
Plants,,,Polygonum_aviculare,Yes,,,
Plants,,,Calotis_scabiosifolia,Yes,,,
Plants,,,Indigofera_pratensis,Yes,,,
Plants,,,Zingiber_zerumbet,Yes,,,
Plants,,,Hakea_maconochieana,Yes,,,
Plants,,,Styphelia_triflora,Yes,,,
Plants,,,Pterostylis_ophioglossa,Yes,,,
Plants,,,Brachyscome_paludicola,Yes,,,
Plants,,,Sarcocornia_quinqueflora,Yes,,,
Plants,,,Bossiaea_rupicola,Yes,,,
Plants,,,Marsdenia_velutina,Yes,,,
Plants,,,Habenaria_elongata,Yes,,,
Plants,,,Freycinetia_marginata,Yes,,,
Plants,,,Haloragis_glauca,Yes,,,
Plants,,,Aristolochia_pubera,Yes,,,
Plants,,,Pseuderanthemum_tenellum,Yes,,,
Plants,,,Smithia_conferta,Yes,,,
Plants,,,Ficus_racemosa,Yes,,,
Plants,,,Frankenia_serpyllifolia,Yes,,,
Plants,,,Rhynchospora_corymbosa,Yes,,,
Plants,,,Silybum_marianum,Yes,,,
Plants,,,Calymperes_serratum,Yes,,,
Plants,,,Acacia_lamprocarpa,Yes,,,
Plants,,,Syzygium_hemilamprum,Yes,,,
Plants,,,Sarcopteryx_reticulata,Yes,,,
Plants,,,Rhaphidospora_cavernarum,Yes,,,
Plants,,,Vallisneria_rubra,Yes,,,
Plants,,,Calandrinia_remota,Yes,,,
Plants,,,Linospadix_apetiolatus,Yes,,,
Plants,,,Calandrinia_tumida,Yes,,,
Plants,,,Triunia_montana,Yes,,,
Plants,,,Ipomoea_gracilis,Yes,,,
Plants,,,Macrozamia_crassifolia,Yes,,,
Plants,,,Planchonella_euphlebia,Yes,,,
Plants,,,Dictyopteris_muelleri,Yes,,,
Plants,,,Atriplex_fissivalvis,Yes,,,
Plants,,,Fitzalania_bidwillii,Yes,,,
Plants,,,Ptychosperma_macarthurii,Yes,,,
Plants,,,Adenostemma_macrophyllum,Yes,,,
Plants,,,Alchornea_rugosa,Yes,,,
Plants,,,Microtis_unifolia,Yes,,,
Plants,,,Verbena_bonariensis,Yes,,,
Plants,,,Dampiera_lanceolata,Yes,,,
Plants,,,Fabronia_scottiae,Yes,,,
Plants,,,Coelospermum_paniculatum,Yes,,,
Plants,,,Acacia_wickhamii,Yes,,,
Plants,,,Frullania_rostrata,Yes,,,
Plants,,,Camelina_sativa,Yes,,,
Plants,,,Patersonia_glabrata,Yes,,,
Plants,,,Cryptandra_lanosiflora,Yes,,,
Plants,,,Acacia_humifusa,Yes,,,
Plants,,,Calamus_vitiensis,Yes,,,
Plants,,,Carronia_protensa,Yes,,,
Plants,,,Whiteochloa_semitonsa,Yes,,,
Plants,,,Gamochaeta_calviceps,Yes,,,
Plants,,,Eucalyptus_hallii,Yes,,,
Plants,,,Baumea_gunnii,Yes,,,
Plants,,,Syzygium_australe,Yes,,,
Plants,,,Schinus_molle,Yes,,,
Plants,,,Lastreopsis_walleri,Yes,,,
Plants,,,Seringia_collina,Yes,,,
Plants,,,Iseilema_membranaceum,Yes,,,
Plants,,,Diuris_aurea,Yes,,,
Plants,,,Maireana_microcarpa,Yes,,,
Plants,,,Triumfetta_triandra,Yes,,,
Plants,,,Corymbia_watsoniana,Yes,,,
Plants,,,Themeda_quadrivalvis,Yes,,,
Plants,,,Acacia_penninervis,Yes,,,
Plants,,,Sida_aprica,Yes,,,
Plants,,,Daviesia_squarrosa,Yes,,,
Plants,,,Steganthera_laxiflora,Yes,,,
Plants,,,Callistemon_montanus,Yes,,,
Plants,,,Smilax_calophylla,Yes,,,
Plants,,,Fimbristylis_furva,Yes,,,
Plants,,,Verbena_officinalis,Yes,,,
Plants,,,Chloris_divaricata,Yes,,,
Plants,,,Ryparosa_kurrangii,Yes,,,
Plants,,,Olearia_nernstii,Yes,,,
Plants,,,Festuca_pratensis,Yes,,,
Plants,,,Pleuranthodium_racemigerum,Yes,,,
Plants,,,Samadera_baileyana,Yes,,,
Plants,,,Excoecaria_ovalis,Yes,,,
Plants,,,Thuidium_cymbifolium,Yes,,,
Plants,,,Gomphrena_canescens,Yes,,,
Plants,,,Sauropus_podenzanae,Yes,,,
Plants,,,Liparis_bracteata,Yes,,,
Plants,,,Zornia_stirlingii,Yes,,,
Plants,,,Calymperes_graeffeanum,Yes,,,
Plants,,,Ventilago_viminalis,Yes,,,
Plants,,,Cyclophyllum_longipetalum,Yes,,,
Plants,,,Hibiscus_coatesii,Yes,,,
Plants,,,Apowollastonia_stirlingii,Yes,,,
Plants,,,Utricularia_circumvoluta,Yes,,,
Plants,,,Mirbelia_speciosa,Yes,,,
Plants,,,Brachychiton_australis,Yes,,,
Plants,,,Cryptocarya_meisneriana,Yes,,,
Plants,,,Dicranoloma_menziesii,Yes,,,
Plants,,,Spergularia_rubra,Yes,,,
Plants,,,Lagenophora_gracilis,Yes,,,
Plants,,,Hibbertia_dentata,Yes,,,
Plants,,,Bauhinia_gilva,Yes,,,
Plants,,,Arytera_microphylla,Yes,,,
Plants,,,Barleria_repens,Yes,,,
Plants,,,Eucalyptus_ammophila,Yes,,,
Plants,,,Dysphania_valida,Yes,,,
Plants,,,Diploglottis_pedleyi,Yes,,,
Plants,,,Labichea_brassii,Yes,,,
Plants,,,Ammobium_alatum,Yes,,,
Plants,,,Acacia_calantha,Yes,,,
Plants,,,Amsinckia_lycopsoides,Yes,,,
Plants,,,Jackiella_javanica,Yes,,,
Plants,,,Thespidium_basiflorum,Yes,,,
Plants,,,Crotalaria_pallida,Yes,,,
Plants,,,Lepidosperma_longitudinale,Yes,,,
Plants,,,Atriplex_holocarpa,Yes,,,
Plants,,,Hyptis_capitata,Yes,,,
Plants,,,Digitaria_nematostachya,Yes,,,
Plants,,,Baeckea_frutescens,Yes,,,
Plants,,,Crotalaria_smithiana,Yes,,,
Plants,,,Tacca_leontopetaloides,Yes,,,
Plants,,,Dianella_fruticans,Yes,,,
Plants,,,Isoetes_drummondii,Yes,,,
Plants,,,Sporobolus_mitchellii,Yes,,,
Plants,,,Radula_hicksiae,Yes,,,
Plants,,,Linum_marginale,Yes,,,
Plants,,,Arctotheca_calendula,Yes,,,
Plants,,,Cosmos_caudatus,Yes,,,
Plants,,,Acrostichum_speciosum,Yes,,,
Plants,,,Ficus_carica,Yes,,,
Plants,,,Chaetomitrium_tahitense,Yes,,,
Plants,,,Neofabricia_sericisepala,Yes,,,
Plants,,,Calamus_moti,Yes,,,
Plants,,,Lepidozia_ulothrix,Yes,,,
Plants,,,Triraphis_mollis,Yes,,,
Plants,,,Eremophila_willsii,Yes,,,
Plants,,,Ipomoea_abrupta,Yes,,,
Plants,,,Claopodium_assurgens,Yes,,,
Plants,,,Alectryon_connatus,Yes,,,
Plants,,,Agathis_atropurpurea,Yes,,,
Plants,,,Sterculia_shillinglawii,Yes,,,
Plants,,,Eucalyptus_similis,Yes,,,
Plants,,,Thecanthes_cornucopiae,Yes,,,
Plants,,,Thelymitra_media,Yes,,,
Plants,,,Eucalyptus_fusiformis,Yes,,,
Plants,,,Banksia_dentata,Yes,,,
Plants,,,Vittadinia_pterochaeta,Yes,,,
Plants,,,Olearia_stellulata,Yes,,,
Plants,,,Rhaphidophora_petrieana,Yes,,,
Plants,,,Dodonaea_triquetra,Yes,,,
Plants,,,Cyperus_mirus,Yes,,,
Plants,,,Denhamia_silvestris,Yes,,,
Plants,,,Panicum_antidotale,Yes,,,
Plants,,,Heterotheca_grandiflora,Yes,,,
Plants,,,Rhodomyrtus_pervagata,Yes,,,
Plants,,,Crotalaria_micans,Yes,,,
Plants,,,Castanospora_alphandii,Yes,,,
Plants,,,Senna_venusta,Yes,,,
Plants,,,Ricinocarpos_verrucosus,Yes,,,
Plants,,,Argophyllum_lejourdanii,Yes,,,
Plants,,,Arthrostylis_aphylla,Yes,,,
Plants,,,Sida_laevis,Yes,,,
Plants,,,Imbribryum_clavatum,Yes,,,
Plants,,,Lotononis_bainesii,Yes,,,
Plants,,,Eucalyptus_codonocarpa,Yes,,,
Plants,,,Camellia_sinensis,Yes,,,
Plants,,,Bertya_rosmarinifolia,Yes,,,
Plants,,,Boronia_keysii,Yes,,,
Plants,,,Coronidium_lanuginosum,Yes,,,
Plants,,,Grevillea_dryandri,Yes,,,
Plants,,,Entolasia_marginata,Yes,,,
Plants,,,Duma_florulenta,Yes,,,
Plants,,,Rutidosis_helichrysoides,Yes,,,
Plants,,,Pleioluma_brownlessiana,Yes,,,
Plants,,,Acacia_holosericea,Yes,,,
Plants,,,Acacia_saligna,Yes,,,
Plants,,,Indigofera_glandulosa,Yes,,,
Plants,,,Atriplex_humifusa,Yes,,,
Plants,,,Ozothamnus_eriocephalus,Yes,,,
Plants,,,Tetrameles_nudiflora,Yes,,,
Plants,,,Blechnum_ambiguum,Yes,,,
Plants,,,Echinochloa_colona,Yes,,,
Plants,,,Landoltia_punctata,Yes,,,
Plants,,,Marsdenia_fraseri,Yes,,,
Plants,,,Eriocaulon_carpentariae,Yes,,,
Plants,,,Vittadinia_sericea,Yes,,,
Plants,,,Endiandra_dielsiana,Yes,,,
Plants,,,Rhynchospora_affinis,Yes,,,
Plants,,,Diploglottis_australis,Yes,,,
Plants,,,Myrsine_crassifolia,Yes,,,
Plants,,,Hesperocyparis_arizonica,Yes,,,
Plants,,,Entolasia_stricta,Yes,,,
Plants,,,Indigofera_haplophylla,Yes,,,
Plants,,,Premna_limbata,Yes,,,
Plants,,,Rhodanthe_tietkensii,Yes,,,
Plants,,,Gomphrena_arida,Yes,,,
Plants,,,Tamarindus_indica,Yes,,,
Plants,,,Habenaria_rumphii,Yes,,,
Plants,,,Rhodamnia_australis,Yes,,,
Plants,,,Vachellia_ditricha,Yes,,,
Plants,,,Sphagnum_falcatulum,Yes,,,
Plants,,,Gomphrena_leontopodioides,Yes,,,
Plants,,,Triplarina_volcanica,Yes,,,
Plants,,,Caustis_pentandra,Yes,,,
Plants,,,Myrsine_serpenticola,Yes,,,
Plants,,,Parietaria_judaica,Yes,,,
Plants,,,Spermacoce_baileyana,Yes,,,
Plants,,,Scleria_brownii,Yes,,,
Plants,,,Entosthodon_radians,Yes,,,
Plants,,,Eriocaulon_scariosum,Yes,,,
Plants,,,Dimocarpus_australianus,Yes,,,
Plants,,,Agathis_microstachya,Yes,,,
Plants,,,Cymbopogon_globosus,Yes,,,
Plants,,,Ceratopetalum_macrophyllum,Yes,,,
Plants,,,Sphagneticola_trilobata,Yes,,,
Plants,,,Fimbristylis_clavata,Yes,,,
Plants,,,Acacia_ayersiana,Yes,,,
Plants,,,Arthropodium_fimbriatum,Yes,,,
Plants,,,Blechnum_minus,Yes,,,
Plants,,,Anisomeles_xerophila,Yes,,,
Plants,,,Baeckea_omissa,Yes,,,
Plants,,,Philotheca_difformis,Yes,,,
Plants,,,Thysanotus_banksii,Yes,,,
Plants,,,Ricinocarpos_speciosus,Yes,,,
Plants,,,Lindernia_lobelioides,Yes,,,
Plants,,,Ptilotus_nobilis,Yes,,,
Plants,,,Pterostylis_pedunculata,Yes,,,
Plants,,,Cyperus_bowmannii,Yes,,,
Plants,,,Spergularia_brevifolia,Yes,,,
Plants,,,Hymenophyllum_polyanthos,Yes,,,
Plants,,,Boronia_lanceolata,Yes,,,
Plants,,,Holcus_lanatus,Yes,,,
Plants,,,Opuntia_aurantiaca,Yes,,,
Plants,,,Craspedia_canens,Yes,,,
Plants,,,Ptilotus_leucocoma,Yes,,,
Plants,,,Psydrax_banksii,Yes,,,
Plants,,,Grimmia_pulvinata,Yes,,,
Plants,,,Xanthostemon_youngii,Yes,,,
Plants,,,Eremophila_cordatisepala,Yes,,,
Plants,,,Streblus_pendulinus,Yes,,,
Plants,,,Diplazium_dameriae,Yes,,,
Plants,,,Asperula_ambleia,Yes,,,
